title|content
When you know who "General J." is, as society understands, "Police Sergeant". Accept data available|A police spokesman said they are investigating the online gambling site. Admittedly, "General Mon" is, as society understands. When there is some information, the "genius" should come back to provide more information, rest assured—don't worry at 2:00 p.m. on March 2, 2023 at the Royal Thai Police Headquarters. Pol. Maj. Gen. Santinatee Prayurarat The Inspector General of Police Division 4, The Office of the Inspector General of Police, as a spokesperson for the Police Department, said that the investigation into online gambling was related to the disciplinary actions of police officers or related to the conduct of police officers. The case that came to light today is the case that Mr. Genius Ruangrattanapong has given a useful statement in the matter alluding to some police officers having acted in a matter that is likely to be illegal. It stated that many of the matters that had been complained about earlier had not progressed firstly thanks to the deliberate action and tried to look at the timeline of the inspector general's work. Police Headquarters In the case of a provincial police commander, one of the offences was committed. Mr. Smart had already filed a complaint and it was mentioned that the Police Commissioner's Office had resolved the matter, so the matter was investigated. I would like to clarify as follows: The facts in this case are being investigated by the Committee. The police commissioner's office takes time from the time the president acknowledges it until the matter is completed. In total, almost all of the complaints were suspected and therefore submitted to the Royal Thai Police through each hierarchy for consideration. To set up a committee to investigate the facts further. THE MATTER IS NOT SETTLED AND IS STILL ONGOING, SAID THE POLICE IN EARLY February. Upon preliminary examination of the evidence, it is believed that there are several issues that are likely to be related to certain acts that appear inappropriate and may be illegal, according to the petitioner, 5-6 issues, of which 3-4 are consistent, which have already been moved out of the said area. The police commissioner has suggested that a false investigation committee should be set up to take further disciplinary action when asked about complaints about promotion to the rank of police officer. Police in the eastern region are involved in online gambling. Pol Maj Gen Santi said some police officers involved in online gambling and past appointments had been promoted. In this regard, he was originally with the rank of Lt. Col., but he was actually already an inspector. Lt. Col. to Lt. Col. this time around. Therefore, it may be a misunderstanding to think that it has been shifted higher, but it is actually a cycle in the appointment of the annual transfer according to the order of the Sq. It is the case that the normal rotation of the part of the commander who is being called has been transferred to another position that is not relevant in the area, and the Royal Thai Police is in the process of considering further action in the relevant section. Therefore, this case is not an end to the investigation, as Mr. Smart put it, and is used as a reason for refusing to provide information to the general. E. who is involved in online gambling websites with the police. Mr. Smart should come back and give information to The General and the Police. Other complaints have already been filed in accordance with the time frame and evidence. However, the 33-day inspection is considered fast because some matters take more than 300 days to complete. According to the National Police Commissioner, the fact-checking committee was directed to investigate. We are currently in the process of inviting the petitioners, including the lawyers of Sidra Bhagavad. Mr. Santhana Prayurarat Mr. Chuvit Kamolvisit and Mr. Genius Ruangrattanapong provided information on the necessary issues and will consider whether it is necessary to invite General J. to provide information, but admitted that the police knew who General J. was, as the society understood, and already had the information of General E. but still needed more information from the petitioner. He also revealed that in the case of Mr. Smart, he had been labeled at the Royal Thai Police. Maj. Gen. Damrongsak Kittiprapas, the police chief, sent the case. Maj. Gen. Wisnu Prasadthongosoth, Sgt. The Royal Thai Police has urged it to be merged with a committee that is already working on matters relating to such matters. Everything that has been done. Many matters are currently in the process of inviting the petitioner to give statements because he wants to get the issues from the petitioner and will gather relevant evidence. At the same time, it examined the petitioner in parallel with the documents of the concerned authorities. In the process of collecting relevant documents, it may not be quick, but it will make the process prudent and concise. Because if the process is delayed beyond the specified timeframe, it is not only the complainant who will feel delayed. The committee may also be considered for parole. The commanding officer of the Police Bureau has always stressed that the police officers should consider taking the correct action fully and ask the complainant to be comfortable not to worry, because what actions will be looked at one by one and in detail. There is a practice. If any of you have clues, police officers of all levels are directly or indirectly involved with bias and online gambling, can report clues or clear information through 2 channels. as follows The first channel via mobile phone to JCoMS, the other channel can send sealed mail (specified secretly) directly. Pol. Maj. Gen. Wisnu Prasatthong Osoth, JAT, Office of the Police Commissioner, Building 1, Royal Thai Police Office, Pathumwan District, Bangkok, or THE OFFICE of the Police Commissioner. Ramintra Road, Bangkhen, Bangkok 10220 by THE PROVINCE will open the letter in person for further consideration.
Dacha's lawyer wonders how the watermelon case recovered the files The evidence has been sent to the police. |Decha's lawyer cried out, wondering how to recover the evidence in the watermelon case because it had already been sent to the police. I've seen the video cited, taken from inside a car with Bo TK as the driver, but there is no sound pointing Poe-Robert. Confess, don't risk fighting the case, pay the money, it's over. The rest of the defendants fought the case more easily, on March 2, 2023. Revealed to Thairath Online reporters Regarding the watermelon case, where Poe-Robert recently pleaded guilty to all charges, Mr. Decha's lawyer said that the person who pleaded guilty the most recent was Mr. Poe and Mr. Robert (defendants 1, 2) who will receive a reduced sentence and have the opportunity to receive a suspended sentence. In addition, the watermelon mother is no longer liable for civil and criminal claims. The rest of the defendants will also benefit from the confession because they can fight the case as a mere passenger, which will make it easier for the rest of the defendants to fight the case. Defendant Nos. 1-2 were in charge of the boat when the deceased died and pleaded guilty. There is no need to risk fighting the case, but when asked if all the defendants should have escaped jail time. The lawyer replied that defendant 3-6 had to continue to fight whether he was negligent, bringing defendant 1-2 to testify that defendant 3-6 did not participate in this act of negligence. The prosecutor has to prove that everyone was negligent. After that, it will be the duty of the court to decide who to believe, but we will have to wait and see what penalty will be awarded for the 1-2 defendants for negligence causing the death of others. The penalty of imprisonment is not more than 10 years, there is no minimum, but the past experience is that the penalty is not more than 3 years, and most of the time is to wait for 1-2 years of punishment or public service. The rest of the defendants asked to fight the case because they didn't want to lose money. He didn't have to pay a single penny for the latest evidence. Mr. Decha's lawyer said, "The evidence must be seen whether it happened lawfully, whether it was made by itself or not, whether it exists or not, why it appears when demanding damages, it must be proved, most of the clips must be sent to the Ph.D. to prove whether it is legal or not. As for how my mother is going to recover files, I don't know. But at that time, I got it legally, and my mother had already submitted the evidence to the investigators. When did my mother get it back, because ideally, the evidence submitted would not be refundable. As far as I know, my mother only asked me to return my phone and went to Bang Jack. After that, there were MPs rounding up, sending various cloths, there were YouTubers telling them to slit their legs, all of which were lies. After this, the court will give the defendant 3-6 to file a new case within 15 days and allow the mother to be a co-plaintiff. The reporter reported that the new evidence that Mrs. Panida Sirayuthyothin, Mae Melon, mentioned and submitted to the court to be a co-plaintiff in today's case. The mother identified it as a front-facing camera clip of a watermelon. He applied for a police report that had been preserved for more than a year and some of the data had been deleted, and then the experts recovered the data. It was found that there were two conversations in the car about the story and the incident, which the mother herself listened to from beginning to end, felt confident with this piece of evidence, and clearly recognized the voice of the person in the clip.
Southern bandits bomb a scout base in Sri Sakhon. Getting shot in the face |The mob expected extremist militants. Zulkifri Awae's group is active in the area of Srisakhon. Narathiwat, who fired a grenade at the scout base, was retaliated against and found a pipe bomb thrown by the assailants, 2 more bombs, 1 not working, and no injuries on March 2, 2023. Capt. Surachai Panlorso Deputy Inspector General of Investigation Narathiwat province received a report of a gunman using a firearm and throwing grenades at the 4906th Scout Troop base located at Irgazae. M.6 Therefore, it is ready. Maj. Gen. Pakwat Wansanook, srisakhon police chief, and a number of military police officers rushed to investigate the scene and ordered officers to block the area and coordinate with officers to recover and destroy explosives. Officers of the Forensic Division of Narathiwat province requested support to investigate the crime scene at 14.00 hrs. Deputy Chief of Staff, Narathiwat Police Department, Panuwat Sukchadej Commander, 49th Scout Regiment, officers recovered and destroyed explosives. The forensic officers, including the officers involved, came to the scene and turned on the mobile phone signal interference machine and used a metal detector to disperse the force to check the crime scene, which has 3 points: 1. At the mound in front of the base, where there is a barricade placed in the middle of the road. There are remains of pipe bombs. While the officers were investigating the scene of the 1st accident, they also found 1 pipe bomb, which was in a ready-to-work condition about 4 meters away from the 2nd ball. Point 2: Officers checked the area opposite the base, which is a rubber plantation and mixed orchard. About 15 meters away from the base, shell casings of AGA and M.16 guns were found. There are 25 casings, and there are patches of grass that look like people crouching over or like pedals. Point 3 is the area where the base is located, there are traces of gunshot wounds of the gangsters in the bamboo trunk used for bunkers, as well as vinyl signs with pictures of the gangsters in the security case. The officer then collected it as evidence from the inquiry of Lt. Col. Sangpol Suwannarat. Lt. Col. 4906 learned that while the military personnel were living in the base and some of them had dispersed to perform their duties at various points, an unknown number of criminals were lurking from rubber plantations and mixed orchards. On the opposite side of the base, the mob used a firearm to fire at the base, so he ordered the personnel on duty at the point of use of firearms to retaliate against the mob, causing clashes for more than 5 minutes, after which the mob used a pipe bomb to throw into the base, but the pipe bomb was attached to the black sunscreen cloth that was spread on the opposite mound until 2 work bombs, the other 1 did not work. The incident, officials believe, was the work of extremist militants. Mr. Zulkifri Awae and his militants in Srisakhon district and on January 20, 2023, clashed with the authorities at the foot of Ban Da Hong Mountain. M.4 But he managed to escape.
Catch a vicious boy, molest the boy, take a video to sell in a secret line group, collect money for members.|Police said the 6-year-old had been arrested after he allegedly molested a young boy to sleep and secretly filmed pornographic footage on Twitter and a secret line group called "Sunty", charging him 400 baht per head. The police officers gathered the young man to sleep and filmed the video. It was revealed on March 2, Maj. Gen. Saruti, Sopha. Chief Of Staff Lt. Col. Adisorn Suwanrak, 6th Lt. Col. Lt. Col. Nattaporn Helpnukul, 6th Lt. Col. Lt. Col. Charas Meek 6th Army Corps of Engineers Led the force to arrest Mr. Krittanai Yamjit. 22 years old, according to a criminal court arrest warrant, for trafficking in persons for the purpose of producing or distributing pornographic materials. It is done to a person over the age of fifteen but not more than eighteen years of age, to provide for obscenity to a person over fifteen years of age but not more than eighteen years of age, to take a person over fifteen but not more than eighteen years of age for obscenity, to coerce, to induce. Encouraging children to display or commit obscene acts, entering into the computer system with obscene information of 1 mobile phone, arrested at the residence area in Hat Yai, Hat Yai. Mr. Krittanai allegedly lured a boy under the age of 18 to sleep before secretly filming the video and publishing it on Twitter and a secret line group called "Sunty", charging an admission fee of 400 baht per member after learning of the arrest warrant and asking the court to issue an arrest warrant. Later, the arrest team learned that Mr. Kritnai had escaped and hid in the area of Hat Yai. Therefore, he was arrested along with his mobile phone and a preliminary investigation of Mr. Krittanai, who pleaded guilty to earning money for everyday expenses. Detain the accused and send the investigating officer kg.6 P.P.C. Prosecution and extension of the case to those involved in the process
Inspector Sua, the evidence is tight. The Police Commissioner has filed charges. If the girl reaches the "General", then catch!|"Inspector Sua" revealed that the case has progressed by 50 percent, but has to keep a lot of details of the financial route because there are 60 nominee companies and 150 individuals. If a police officer at the level of "general" is found, he will surely be prosecuted. Police Sergeant Report on the progress of police investigations related to online gambling 4 complainants were interrogated for information and asked for a 30-day extension of the investigation period in the case of "General Mon", a spokesman for the Chinese embassy said. Yam has a third influence group trying to use this issue to slander China. Undermining China-Thailand friendly cooperation in case of police involvement in online gambling The report was released by the Central Bureau of Investigation (CBI) at 11.00 a.m. on March 2. The Director-General revealed the audit of financial trails and network businesses, Lt. Col. Vasawat Mukrasakul, or "Inspector Sua", former Senator of Public Works Division 2, Public Works Division, Office of Transmission and Maintenance, that the case is now progressing at about 40-50 percent, both in terms of auditing nominee companies and misappropriated assets. More and more evidence is found to be linked, and whether it is linked to the generals as it is news. "The next step will be to summon the person to interrogate the financial connection, guaranteeing that there is something good for sure, confirming that this case is not troubling or jammed. I believe that this case has reached the stage of filing charges against Inspector Sua. If he does not acknowledge the allegations, he will issue an arrest warrant, and if he flees the country, he will coordinate his extradition request. The case is worked day and night every day. Brainstorming skilled detectives to help, the case progresses every day. We can confirm that the charges against Inspector Sua and those involved can be filed," the police chief said at the Police Commissioner's Office. Pol. Maj. Gen. Santinatee Prayurarat The Inspector General of Police Division 4, Police Inspectorate, as a spokesperson for the Police Department, revealed the progress of the investigation into online gambling, saying that the case to clarify today was the case of Mr. Genius Ruangrattanapong, who gave a useful statement alluding to some police officers that there were acts that were likely to be illegal. Given that many of the complaints that have been filed before have not progressed, first of all, thanks to the deliberate action and trying to see the timeline of the inspector general's work. Police Headquarters In the case of a provincial police commander involved in an offence. The fact-checking committee, which the Police Commissioner, appointed by the Police Commissioner, took 33 days to complete the investigation, and almost all of the complaints were suspected and therefore submitted to the Royal Thai Police through the superiors of each hierarchy for consideration. The police have indicated that they will continue to set up a fact-finding committee to take disciplinary action," the spokesman said, asking about complaints about the promotion of police officers to the rank of police officer in the eastern region who were involved in online gambling. Pol Maj Gen Santi said the issues involving some police officers involved in online gambling and in recent appointments have been escalated. This story originally he had a rank class. He is said to be a Lt. Col., but he was actually an inspector. Being an Inspector has been held since Lt. Col. to Lt. Col. this time around. It may be a misunderstanding to think that it has moved higher. The commander who was called upon was transferred to another location unrelated in the area. The committee is considering further action in relation to the matter. As for the other matters that have been filed in accordance with the time frame and evidence," the police commissioner said. We are currently in the process of inviting the petitioners, including the lawyers of Sidra Bhagavad. Mr. Santhana Prayurarat Mr. Chuvit Kamolvisit and Mr. Genius Ruangrattanapong provided the necessary information and will consider whether it is necessary to invite General J. to provide information, but admit that the police know who General J. is, as the society understands, and already has the information of General E. but still needs more information from the petitioner. Request for an extension of 30 days from the original deadline set by the Director-General to be completed within 15 days if the committee delays the process, not only the petitioner who feels delayed. The same may be considered by the board." He said the same day, a spokesman for the Chinese Embassy in Thailand said: In a statement on the chinese news of gray businesses in Thailand, the Chinese government urged Chinese nationals and Chinese enterprises to stay out of the country. Respect, obey laws and customs in the country or inhabited area, and conduct legitimate business as well as give back to the local society, which the Chinese comply with. The Chinese suggest that enterprises based in Thailand make a huge contribution to Thailand's economic development. THEY ARE ALSO INVOLVED IN CHARITABLE WORK, SOMETHING THAT IS EVIDENT AT ALL TIMES," ACCORDING TO A RECENT THAI MEDIA RELEASE. The Chinese side will support the Thai authorities to take action. Legal cases against the wrongdoings of some Chinese nationals in Thailand Related Agencies between China and Thailand There is a close partnership to combat transnational crimes such as online gambling and call center gangs. What needs to be emphasized is that the wrongdoing is only the actions of a certain group of people. It is not the actions of all Chinese people and Chinese enterprises in Thailand," a spokesman for the Chinese Embassy in the country. Thailand went on to say that it would be unreasonable to use these issues to oppose economic and trade cooperation. What is to be cautious about is that a third influence group is trying to use this issue to slander China. Undermining China-Thailand friendly cooperation The Chinese side will categorically oppose it and will work with the Thai people to maintain a positive development trend of relations between the two countries. For many years, both countries have helped each other in the face of COVID-19 and overcome adversity together. As a result, the "Chinese-Thai brothers" of the people of both countries has become stronger.
Central investigation raids the house - "Inspector Sua" gambling website Find evidence of rocking property|The Central Bureau of Investigation launched a search operation to search the residence of "Inspector Sua", involved in online gambling, and arrested "Tiny" 1. In the 3 key men of the group "Be to the Group", along with the seizure of property, title deeds, bank account books, luxury cars. Check the source of the progress in case the police intervene in the online gambling table. At 8:00 a.m. on March 3, Lt. Gen. Jiraporn Puridej The Director general with Lt. Gen. Santi Chainiramai Police Sergeant (8) Instruct police officers under the B.C.C., such as the Royal Thai Army, the Royal Thai Army. B.P.S. Army P.P.C. B.C.C. The operation was launched to search more than 63 targeted areas nationwide to inspect various locations related to or linked to Lt. Col. Vasawat Mukrasakul, or "Inspector Sua", former Senator of Public Works Division 2, Public Works Division, Office of Transmission, who was involved in a bookmaker website. The main target will be the residence of "Inspector Sua" and the location of the companies affiliated with the Group. Most of them are located within Soi Ramintra 5, Anusawari Subdistrict, Bang Khen District, Bangkok. This is to search for additional evidence, especially transaction documents. Financial routes, including evidence of asset manipulation, are not limited to such points. The officers also searched one key target area, House No. 169/19, Chuan Chuen Village, Tha Raeng Subdistrict, Bang Khen District, Bangkok, which is the residence of Mr. "Tiny", one of the 3 key men of the "To Group" group. After the investigation information appeared, Mr. Chiu was one of the executive directors of up to 6 affiliated companies divided into 4 active companies, namely As Per Estate Co., Ltd., As Per Exchange Co., Ltd., As Per Exchange Co., Ltd., PTG Co., Ltd. The other 2 companies have declared their dissolution, namely PT Company. Software Buy as Per Group Co., Ltd. and Company as Per Transport Buy Per Group Limited as soon as the authorities arrive. The house was found to be a 2-storey detached house with 2 luxury Mercedes-Benz and Audi cars parked in front of the house. I'm lying in the house. The officer then showed up and asked for a search. Found inside the luxuriously decorated house, decorated with Care Bears dolls and Bearbrick dolls, collectibles are priced. At the bottom, next to the house, is a cat room. There are a full range of pet facilities, in addition, according to the investigation, Mr. Tiny was found. There is an arrest warrant in the case of joining the call center movement to deceive people. In addition, a background check revealed that he had been criminally prosecuted for soliciting prostitution in 2011. Initially, he was arrested and seized property, title deeds, bank books, luxury cars to check exactly where they came from, whether they were related to the money obtained from illegal activities. Police searched targeted areas in several provincial areas across the country to clear and arrest suspects of horse accounts and gambling websites that were linked to or linked to Inspector Sua. After the completion of the operation, the Central Bureau of Investigation will hold a press conference summarizing the official results of the operation this afternoon.
Factory Girl Ng Police blocked the escape line. After the case of the robbers, the room was tampered with. 50,000 gold|Pathum Thani - Factory girl even ng Police Department, Klongluang Police Station Block line escapes contact After questioning the progress of the room robbery case. 50,000 gold snatched, admittedly, feeling very sorry. At 08.00 a.m. on March 3, 2023, Ms. Phonthip Chaiyosol, 35 years old, a factory worker, stayed in the room. In a generosity house 44 km Building 37 complained to reporters to help present the warning news and help follow up on the case that he had visited the investigating officer, Lt. Col. Siroj Namanian, the investigating senator of Khlong Luang Police Station. Klongluang The police officer who received the report said that he would coordinate with the investigation department to find the culprit who committed the crime to continue the legal proceedings, but the case reported has not progressed. The culprit had patrolled several burglaries on similar days and times. People from many areas have shared warning posts on Facebook about whether the culprit is the same culprit. But why can't the police track down criminals and punish them according to the law? BOTH CLOSED CIRCUITS IN MANY AREAS CLEARLY RECORD MORPHOLOGY AND MOTORCYCLES THAT ARE RIDDEN. Ms. Phonthip Chaiyosol said the assailants were dressed in black round-neck shirts. Red jeans and sandals Wear both gold cuffs and a shoulder bag. Pry into their room padlocks and search the room's property. He received gold jewelry and rings weighing 1.75 baht and valued at about 50,000 baht, so he went to file a grievance on January 9, 2023. The police said they would prosecute the case and gathered evidence from nearby closed circuits, but the matter fell silent and they contacted the police again and received a reply that the culprit was wanted by several policemen. Police in many areas Because of the burglary patrol all over the place, he later saw warning posts in various groups about this villain who patrolled the crime scene in many areas, which have very similar morphology that came to tamper with his room in Navanakorn area and in nearby areas, including King Kaew Road, Samut Prakan district. Because criminals are not afraid of the law, they often commit crimes in the daytime. When the factory workers went to work, they now regretted that the police were not interested in their troubles. It doesn't care how much trouble the public is. When he finished his report for a month, he went to the line and asked. Lt. Col. Suchai Saengsong, deputy director of investigation at Khlong Luang Police Station, said that he had checked and inquired to Lt. Col. Siroj Namanian, the investigation commissioner of The Khlong Luang Police Department. Report the progress of the case to the victim, look at the victim like a relative and friend, do not block contact or make the victim unable to contact. If the investigator is busy, contact the victim later.
Cyber police say more than 300 victims lost 100 million|Cyber police spokesman Clarification on the progress of the Forex TRB scam prosecution found more than 300 victims with damages of more than 100 million baht on March 3, 2023. Clarification on the progress of the prosecution of Mr. Tekhun and 5 others who have conspired to persuade several victims to speculate on currency exchange rates. (Forex) through brokerage or FXTRB brokerage as follows the government policy by Gen. Prayut Chan-o-cha. The Prime Minister and the Minister of Defense have given importance and concern to the people from the dangers of scams through social media channels. In particular, scams persuade citizens to venture. Claims to get high returns in no time. He also urged the relevant authorities to continue to investigate and crack down on illegal acts. And seriously to implement government policies and solve technological crimes. Maj. Gen. Damrongsak Kittiprapas, The Chief of Police, and Maj. Gen. Persak Sukvimol, Deputy Chief of Police, who is responsible for the prevention and suppression work, have directed Lt. Gen. Worawat Wattananakorn to command. The Director-General of the MINISTRY and related agencies expedite the investigation and expand the search for links in DDY. THE CRACKDOWN ON THE ARREST OF OFFENDERS INVOLVED IN ALL FORMS OF TECHNOLOGICAL CRIMES FOCUSES ON PUBLIC RELATIONS TO RAISE PUBLIC AWARENESS OF NOT BECOMING VICTIMS OF FRAUDSTERS. To date, many victims have been accused of soliciting scammers to speculate on exchange rates on online platforms or websites secure.elitefundgroup.com with brokers or FXTRB brokers who use the victim's money to speculate on currencies. There is an impersonation of an investment expert who, if trading for profit or loss, can be verified by the victim through his or her account. In the beginning, the victim was able to withdraw money normally. Later, around August 2022, unable to withdraw money, it was believed that it had been fraudulent and damaged. Therefore, the complaint was filed through the online police system thaipoliceonline.com to take good action against the accused according to the law, after the investigation revealed that the bank account that accepted the transfer of the victim's money had an unusually large amount of money transferred in and out. Instead, it was used for personal expenses, and the investments of new victims were introduced. Circulate to the old victims. Make you believe that the investment has a real return. Therefore, the 1st Police Department has gathered relevant evidence. File a petition with the court seeking approval to issue an arrest warrant for the accused. On January 17, 2023, 5 police officers were charged with "conspiring to defraud the public and jointly by fraud or deceitful entering into a computer system in which distorted or falsified computer data, in whole or in part, or false computer data, in a manner likely to cause damage to the public". B.S.C. The five suspects were arrested and several items were seized, and the police were subsequently prosecuted until the end of the month. February 23, 2023 1st ed. The prosecution concluded its investigation and ordered the prosecution to file charges against the accused. The Office of Economic Litigation and Resources to consider further legal proceedings, the spokesperson said. B.S.C. He added that he would like to remind the public of the following types of investments: 1. Be careful not to be fooled by such solicitations, often scams in the form of chain shares, should study and understand well before making an investment decision, consider the risks and credibility of entrepreneurs2. Scammers often deceive their victims with the image of a successful business in no time, such as taking photos with luxury vehicles, accommodation, or brands.3. At the initial stage, the victim receives a real return. To persuade them to increase their investment. After not receiving a return, the fraudsters fled with the victim's investment.4. Don't be fooled by easily accessible investments. Get high returns in no time5. Avoid transferring money to others to trade or invest instead, should invest on your own.6. Foreign currency-related transactions must be made only with a person authorized by the Minister of Finance, such as a commercial bank or a securities company. The public can check the list of licensees on the Bank of Thailand's website. (www.bot.or.th)7. In foreign currency transactions. This must be done only with businesses authorized by the Minister of Finance. At present, it has not granted any license to persons or juristic persons who are not commercial banks or securities companies to trade or exchange foreign currency for investment purposes.8. For those who are interested in investing in digital assets You should study the information of companies licensed to operate digital assets from reliable sources such as www.sec.or.th, which is the company's website. SEC etc.SPONSORED9. If damages are suffered in similar cases, gather relevant evidence to file a grievance with the investigating officer for further legal proceedings. B.S.C. Call 1441 or call 02-5044850 24 hours a day or report online at thaipoliceonline.com
The police officer has been deceived by the call center gang for 90 million since the end of 2021.|The victim's representative cried. The police chief was scammed by the call center gang for 90 million baht since the end of 2021, another case of being scammed into investing in a house, buying a condo, closing a credit card, losing 10 million, reported to Sai Mai Police Station, but the police said to think carefully because no one could fault him because he showed the business card of a high-ranking official on March 3, 2023 at the Royal Thai Police Headquarters .... Representatives of dozens of victims Come and submit a request for justice to Maj. Gen. Damrongsak Kittipraphat, Commander of the Royal Thai Police (Sq.M.) After being threatened by a call center gang to defraud money since 2022, the case has not progressed. Lt. Col. Krishnapong Kanchaikit Deputy Commander, Grievance Division Office of the Police Commissioner The police officer is the representative for the delivery of the letter of Mr. Yoswan Peerapitak. Representatives of the victims It was revealed that since the end of 2021, victims have been scammed by call center gangs. The total amount of damage collected was more than 90 million baht. A total of 166 victims were gathered to file a complaint. The NCPO is the one who made the case. The case was not accepted, citing the order. Sec. 287 and order. The 77th sq.m. was later able to collect more victims than the order ordered. He asked the Royal Thai Police to set up an integrated call center investigation. On March 25, 2022, PCT 5 arrested a call center gang in Cambodia. According to the mayhem plan and the names of the culprits referenced like the cases of more than 50 victims in the group, the police remained silent, did not respond and did nothing to make progress in the case. No action was taken against the victims. The case remains pending at the NPA/NIA, which has limited capacity in complex cases. There is no coordination and no central gathering of information, some of which have been withheld but not coordinated. P.S. To follow the financial path seriouslySPONSORED Mr. Yoswin It also revealed that it was aware that the assets of the call center gang movement had been seized for more than 300 million baht. Therefore, I would like to ask the Police Commissioner to set up a PCT to coordinate all the victims' cases into one case in order to make it easier to expand the results and financial links of horse accounts. In order to bring the seized property back to the victims who suffered, in another case, Mr. Kriangsak Pintusornsri, a lawyer, brought a representative of the victims to request justice with the Police Commissioner to prosecute the Thai Tao capital fraud group. More than 10 people were injured, worth 10 million baht. He said that since mid-2022, the group has been acquainted with credit card debt closure Facebook page. Personal loans to help the poor In the end, it's a temptation to borrow a condo. Buying a house Miss Kwang was deceived about a condo with too much money in order to need money to help 3 friends who wanted to clear their credit card debt. Before persuading him to issue capital, the capitalist closed the debt to customers by offering exaggerated benefits, such as 10 days will give a 5% return, including the total amount of damages that he was deceived by 1.5 million baht. Some of the victims have gone to the police. But the police said to think carefully because no one could fault him because the business cards of high-ranking officials were displayed.
No surprises. Prosecutor Star points to watermelon case, no new evidence Poe-Roberts confesses, no effect|"Star Prosecutor" points to the watermelon case. There is no new evidence, as you are sure. Poe and Robert later reversed their testimony in court. Plead guilty Yan filed charges against defendants 3-6 against the original charges as submitted by the police. In the case of Watermelon, Ms. Pattarathida or Nida Patcharaweerapong, 38, a famous actress, drowned in a speedboat in the Chao Phraya River at 11.30 a.m. on March 3, 2023 at the Nonthaburi Provincial Prosecutor's Office. Asked about the progress of the case, Nonthaburi provincial prosecutor Supaporn Nipawanich said the new witness was presented by Mrs. Panida, Melon's mother. It was revealed yesterday that there was new evidence. The proceedings ranged from the police investigation to the filing of the case. The prosecutor has not yet produced any new evidence in the case of defendants 1 and 2. There is no effect on the case because once the 1st and 2nd defendants have pleaded guilty, the court has the power to decide the case. The court then appointed the 1st and 2nd defendants to hear the verdict on May 10, 2023. The court ordered the prosecutor to separate the case into two parts, namely the 1st and 2nd defendants who had already pleaded guilty. Separated from defendants 3-6 who continued to deny the defence. The prosecution will file charges against defendants 3-6 on March 17, 2023. In the original case, according to the investigating officer who investigated and submitted the statement, Nonthaburi Provincial Prosecutor Supaporn said that the reversal of the testimony of the 1st and 2nd defendants was not a surprise because there had already been an appointment with both parties to agree to a discussion. It was already being discussed in the proceedings, but yesterday the 1st and 2nd defendants heard the indictment. After listening to the explanation and understanding the true law, he pondered and replaced the confession. THIS IS NOT A SURPRISE OR SURPRISE FOR PROSECUTORS.
191 Attached to the rank of "Police Dog" to "Aira-Colar" K9 to solve the case of The Pinky-Ice Chest.|Commander 191 was awarded the Police Dog Award 2023 on the eve of the establishment of the Police Dog Division, honoring "Aira-Colar", a 4-legged toupe, for supporting the mission to solve the important case "Nong Chom-Ice Chest", on March 3, 2023. Chief Of Staff Presided over the police dog award ceremony for the year 2023 on the day of the establishment of the Police Dog Division. Lt. Col. Pitak Suttikul Deputy Chief of Staff, Maj. Gen. Chaikrit Pooh Deputy Chief of Staff, Lt. Col. Bodin Phasuk, Police Dog Director, Royal Thai Army, Lt. Col. Withoon Poonpipattanakit, Veterinary Director, Royal Thai Army, Lt. Col. Sundar Malavej, Ph.D., Ph.D. Government Officials He said the Police Dog Division is an agency under the Patrol and Special Operations Division, which was set up to support the police's mission. All police dogs will be trained separately according to the type of use. Search for drugs, collect bombs, demonstrate, assist victims, prove the smell of the medium and other tasks as requested by the police departmentSPONSORED, which police dogs that are trained and used, will have an average working life of 8 years. If you are not afraid of loud noises, you will recover explosives. This year, there was a ceremony to give the rank of "Police Major Dog" and award the police dog and its controller to recognize the importance of the dogs in operation and the dog commanding officer, of which 87 were "IRA". German Shepherd female, black-brown, 3 years and 11 months old, and "Colar". A 5-year-old brown male, Magyarvizla, who is involved in the task of solving the case in finding the culprit in both the pink and ice chest cases. Chief Of Staff say
